,Unnamed: 0,coordinatorCountry,countryName,coordinator,totalCost,latitude,longitude,startDate,endDate,status,uni_lat,uni_lng,city,region,country
6086,6087,ES,Spain,BIOFACTORIA NATURAE ET SALUS,71429.0,40.0,-4.0,2015-06-01,2015-11-30,SIGNED,42.3281017,-3.2110402,Other,Castilla y Leon,Spain
6087,6088,ES,Spain,PROYECTOS Y SISTEMAS DE MANTENIMIENTO SL,3877451.43,40.0,-4.0,2018-01-01,2020-12-31,SIGNED,40.6021875,-3.715611,Tres Cantos,Comunidad de Madrid,Spain
6088,6089,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,158121.6,40.0,-4.0,2018-04-01,2020-03-31,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6089,6090,ES,Spain,UNIVERSITAT DE VALENCIA,158121.6,40.0,-4.0,2016-09-01,2018-08-31,SIGNED,39.4793254,-0.3593863,Valencia,Comunidad Valenciana,Spain
6090,6091,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,8190691.25,40.0,-4.0,2018-01-01,2021-12-31,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6091,6092,ES,Spain,ENSATEC SL,71429.0,40.0,-4.0,2016-12-01,2017-03-31,SIGNED,42.4420638,-2.5735584,Other,La Rioja,Spain
6092,6093,ES,Spain,ROKUBUN S.L.,71429.0,40.0,-4.0,2015-10-01,2016-03-31,SIGNED,41.4025209,2.194333,Barcelona,Catalunya,Spain
6093,6094,ES,Spain,FUNDACION UNIVERSITARIA SAN ANTONIO,4107005.0,40.0,-4.0,2018-05-01,2021-04-30,SIGNED,40.0,-4.0,Other,Other,Spain
6094,6095,ES,Spain,AIMPLAS - ASOCIACION DE INVESTIGACION DE MATERIALES PLASTICOS Y CONEXAS,3234338.5,40.0,-4.0,2017-06-01,2020-05-31,SIGNED,39.5471381,-0.4569669,Paterna,Comunidad Valenciana,Spain
6095,6096,ES,Spain,CONSORCI INSTITUT D'INVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER,2000000.0,40.0,-4.0,2016-09-01,2021-08-31,SIGNED,41.388589,2.150886,Barcelona,Catalunya,Spain
6096,6097,ES,Spain,UNIVERSITAT POLITECNICA DE VALENCIA,1499375.0,40.0,-4.0,2017-11-01,2019-10-31,SIGNED,39.4808376,-0.3409522,Valencia,Comunidad Valenciana,Spain
6097,6098,ES,Spain,UNIVERSIDAD DE OVIEDO,1459219.0,40.0,-4.0,2017-01-01,2021-12-31,SIGNED,43.3617187,-5.846269800000001,Oviedo,Principado de Asturias,Spain
6098,6099,ES,Spain,LEGORIZA S.R.L.,71429.0,40.0,-4.0,2015-07-01,2015-10-31,SIGNED,40.0,-4.0,Other,Other,Spain
6099,6100,ES,Spain,INSTALACIONES DE SISTEMAS ENERGETICOS EFICIENTES SL,71429.0,40.0,-4.0,2015-06-01,2015-09-30,SIGNED,40.0,-4.0,Other,Other,Spain
6100,6101,ES,Spain,INSTITUTO TECNOLOGICO DE ARAGON,56000.0,40.0,-4.0,2014-05-01,2014-12-31,SIGNED,41.6819418,-0.8867775999999999,Zaragoza,Aragon,Spain
6101,6102,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,2392521.0,40.0,-4.0,2016-01-01,2020-12-31,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6102,6103,ES,Spain,SENSING & CONTROL SYSTEMS SL,71429.0,40.0,-4.0,2015-01-01,2015-06-30,SIGNED,40.0,-4.0,Other,Other,Spain
6103,6104,ES,Spain,AUTO DRIVE SOLUTIONS SL,71429.0,40.0,-4.0,2018-01-01,2018-05-31,SIGNED,40.5437322,-3.9004584,Las Rozas,Comunidad de Madrid,Spain
6104,6105,ES,Spain,COUNTERCRAFT SL,1619375.0,40.0,-4.0,2017-09-01,2019-08-31,SIGNED,43.295023,-1.985981,Donostia,Pais Vasco,Spain
6105,6106,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,1886558.0,40.0,-4.0,2016-06-01,2021-05-31,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6106,6107,ES,Spain,DESARROLLO Y GESTION INDUSTRIAL Y DEL MEDIO AMBIENTE SA,71429.0,40.0,-4.0,2015-05-01,2015-10-31,SIGNED,43.41395929999999,-3.8253421,Other,Cantabria,Spain
6107,6108,ES,Spain,"IRIS TECHNOLOGY SOLUTIONS, SOCIEDAD LIMITADA",15543494.56,40.0,-4.0,2016-10-01,2020-09-30,SIGNED,41.2747764,1.9865385,Castelldefels,Catalunya,Spain
6108,6109,ES,Spain,HORNOS Y METALES SA,909250.0,40.0,-4.0,2015-06-01,2018-07-31,SIGNED,40.5156099,-3.4794781,Other,Comunidad de Madrid,Spain
6109,6110,ES,Spain,AIMPLAS - ASOCIACION DE INVESTIGACION DE MATERIALES PLASTICOS Y CONEXAS,7293911.19,40.0,-4.0,2018-02-01,2022-01-31,SIGNED,39.5471381,-0.4569669,Paterna,Comunidad Valenciana,Spain
6110,6111,ES,Spain,UNIVERSIDAD DE MALAGA,5143332.5,40.0,-4.0,2016-03-01,2020-02-29,SIGNED,36.7199506,-4.4160927,Malaga,Andalucia,Spain
6111,6112,ES,Spain,NOMMON SOLUTIONS AND TECHNOLOGIES SL,71429.0,40.0,-4.0,2014-09-01,2015-02-28,CLOSED,40.4369351,-3.6849723,Madrid,Comunidad de Madrid,Spain
6112,6113,ES,Spain,FUNDACIO CENTRE DE REGULACIO GENOMICA,2454522.0,40.0,-4.0,2015-11-01,2020-10-31,SIGNED,41.3853788,2.1940517,Barcelona,Catalunya,Spain
6113,6114,ES,Spain,UNIVERSITAT DE BARCELONA,158121.6,40.0,-4.0,2018-01-12,2020-10-30,SIGNED,41.386608,2.16402,Barcelona,Catalunya,Spain
6114,6115,ES,Spain,"CENTRO DE REFERENCIA INVESTIGACION DESARROLLO E INNOVACION ATM, A.I.E.",1008342.5,40.0,-4.0,2018-01-01,2019-12-31,SIGNED,40.0,-4.0,Other,Other,Spain
6115,6116,ES,Spain,UNIVERSIDAD DE SEVILLA,2312500.0,40.0,-4.0,2015-12-01,2020-11-30,SIGNED,37.3807579,-5.9912307,Sevilla,Andalucia,Spain
6116,6117,ES,Spain,UNIVERSITAT POLITECNICA DE VALENCIA,1998500.0,40.0,-4.0,2017-03-01,2022-02-28,SIGNED,39.4808376,-0.3409522,Valencia,Comunidad Valenciana,Spain
6117,6118,ES,Spain,UNIVERSIDAD POMPEU FABRA,2682586.25,40.0,-4.0,2015-02-01,2018-01-31,SIGNED,41.3789689,2.179794100000001,Barcelona,Catalunya,Spain
6118,6119,ES,Spain,CENTRE DE RECERCA EN AGRIGENOMICA CSIC-IRTA-UAB-UB,170121.6,40.0,-4.0,2019-05-01,2021-04-30,SIGNED,41.4978051,2.1080624,Cerdanyola del Valles,Catalunya,Spain
6119,6120,ES,Spain,UNIVERSIDAD DE GRANADA,4543793.75,40.0,-4.0,2016-01-01,2018-12-31,SIGNED,37.1839398,-3.6010182,Granada,Andalucia,Spain
6120,6121,ES,Spain,FUNDACIO CENTRE DE RECERCA EN EPIDEMIOLOGIA AMBIENTAL - CREAL,170121.6,40.0,-4.0,2015-10-15,2017-10-14,CLOSED,40.0,-4.0,Other,Other,Spain
6121,6122,ES,Spain,BARCELONA SUPERCOMPUTING CENTER - CENTRO NACIONAL DE SUPERCOMPUTACION,170121.6,40.0,-4.0,2018-03-01,2020-02-29,SIGNED,41.38939970000001,2.116153,Barcelona,Catalunya,Spain
6122,6123,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,2499513.85,40.0,-4.0,2017-09-01,2022-08-31,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6123,6124,ES,Spain,GEONUMERICS SL,1530268.75,40.0,-4.0,2015-03-01,2017-04-30,SIGNED,41.2747342,1.9867957,Castelldefels,Catalunya,Spain
6124,6125,ES,Spain,GEKO NAVSAT SL,71429.0,40.0,-4.0,2015-06-01,2015-11-30,SIGNED,40.354719,-3.744584,Leganes,Comunidad de Madrid,Spain
6125,6126,ES,Spain,GREEN POWER TECHNOLOGIES SL,71429.0,40.0,-4.0,2016-06-01,2016-11-30,SIGNED,37.4082762,-6.003353499999999,Sevilla,Andalucia,Spain
6126,6127,ES,Spain,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,1395000.0,40.0,-4.0,2018-01-01,2021-12-31,SIGNED,43.3309433,-2.9678921,Leioa,Pais Vasco,Spain
6127,6128,ES,Spain,UNIVERSITAT JAUME I DE CASTELLON,170121.6,40.0,-4.0,2018-03-01,2020-02-29,SIGNED,39.9945711,-0.0689003,Other,Comunidad Valenciana,Spain
6128,6129,ES,Spain,FUNDACIO INSTITUT DE CIENCIES FOTONIQUES,158121.6,40.0,-4.0,2015-06-02,2017-06-01,TERMINATED,41.2754712,1.9896212,Castelldefels,Catalunya,Spain
6129,6130,ES,Spain,UNIVERSIDAD DE VALLADOLID,6718036.25,40.0,-4.0,2015-06-01,2019-05-31,SIGNED,41.6569271,-4.7140547,Valladolid,Castilla y Leon,Spain
6130,6131,ES,Spain,UNIVERSIDAD DE MALAGA,1500000.0,40.0,-4.0,2015-06-01,2020-05-31,SIGNED,36.7199506,-4.4160927,Malaga,Andalucia,Spain
6131,6132,ES,Spain,UNIVERSITAT DE BARCELONA,170121.6,40.0,-4.0,2017-09-01,2019-08-31,SIGNED,41.386608,2.16402,Barcelona,Catalunya,Spain
6132,6133,ES,Spain,AEORUM ESPANA S.L.,71429.0,40.0,-4.0,2014-09-01,2015-02-28,CLOSED,36.7357266,-4.554652,Malaga,Andalucia,Spain
6133,6134,ES,Spain,FUNDACIO CENTRE DE REGULACIO GENOMICA,2159574.0,40.0,-4.0,2015-10-01,2020-09-30,SIGNED,41.3853788,2.1940517,Barcelona,Catalunya,Spain
6134,6135,ES,Spain,CEGASA PORTABLE ENERGY SLU,71429.0,40.0,-4.0,2016-08-01,2017-01-31,SIGNED,40.0,-4.0,Other,Other,Spain
6135,6136,ES,Spain,HELOPAV SA,71429.0,40.0,-4.0,2016-08-01,2017-01-31,SIGNED,37.15495,-3.612522,Other,Andalucia,Spain
6136,6137,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,149293.0,40.0,-4.0,2017-08-01,2019-01-31,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6137,6138,ES,Spain,FUNDACION TEKNIKER,5600241.25,40.0,-4.0,2015-10-01,2018-09-30,SIGNED,43.1953187,-2.4502993,Eibar,Pais Vasco,Spain
6138,6139,ES,Spain,UNIVERSITAT DE GIRONA,158121.6,40.0,-4.0,2017-05-01,2019-04-30,SIGNED,41.96328219999999,2.830426300000001,Girona,Catalunya,Spain
6139,6140,ES,Spain,CENTRE INTERNACIONAL DE METODES NUMERICS EN ENGINYERIA,688125.0,40.0,-4.0,2014-12-01,2017-11-30,SIGNED,41.3880326,2.1109828,Barcelona,Catalunya,Spain
6140,6141,ES,Spain,UNIVERSIDAD DE GRANADA,257191.2,40.0,-4.0,2015-09-01,2018-08-31,SIGNED,37.1839398,-3.6010182,Granada,Andalucia,Spain
6141,6142,ES,Spain,UNIVERSIDAD DE ZARAGOZA,1498636.0,40.0,-4.0,2015-10-01,2020-09-30,SIGNED,41.6420639,-0.9015065,Zaragoza,Aragon,Spain
6142,6143,ES,Spain,IDIADA AUTOMOTIVE TECHNOLOGY SA,8958010.0,40.0,-4.0,2017-11-01,2021-04-30,SIGNED,40.0,-4.0,Other,Other,Spain
6143,6144,ES,Spain,"INSTITUTO TECNOLOGICO DE CANARIAS, S.A.",21000.0,40.0,-4.0,2014-07-01,2014-12-31,SIGNED,28.4625129,-16.2752036,Santa Cruz de Tenerife,Canarias,Spain
6144,6145,ES,Spain,FUNDACIO PRIVADA INSTITUT CATALA D'INVESTIGACIO QUIMICA,2000000.0,40.0,-4.0,2016-11-01,2021-10-31,SIGNED,41.13040530000001,1.2416911,Tarragona,Catalunya,Spain
6145,6146,ES,Spain,DHL EXEL SUPPLY CHAIN SPAIN SL,7554195.0,40.0,-4.0,2015-05-01,2018-10-31,SIGNED,40.0,-4.0,Other,Other,Spain
6146,6147,ES,Spain,AGENCIA EXTREMENA DE LA ENERGIA,1798733.75,40.0,-4.0,2018-03-01,2021-02-28,SIGNED,38.8713029,-6.9797367,Other,Other,Spain
6147,6148,ES,Spain,NANO COATINGS SOCIEDAD LIMITADA,2310541.0,40.0,-4.0,2017-09-01,2019-08-31,SIGNED,40.0,-4.0,Other,Other,Spain
6148,6149,ES,Spain,FUNDACIO INSTITUT CATALA DE RECERCA DE L'AIGUA,170121.6,40.0,-4.0,2019-04-01,2021-03-31,SIGNED,41.967303,2.84065,Quart,Other,Spain
6149,6150,ES,Spain,FUNDACIO CENTRE DE RECERCA EN SALUT INTERNATIONAL DE BARCELONA,3820537.8,40.0,-4.0,2015-01-01,2018-12-31,SIGNED,41.3901037,2.1532729,Barcelona,Catalunya,Spain
6150,6151,ES,Spain,INMARK EUROPA SA,1220613.75,40.0,-4.0,2016-09-01,2018-08-31,SIGNED,40.4338762,-3.6960679,Madrid,Comunidad de Madrid,Spain
6151,6152,ES,Spain,TALLERES AZUARA  SL,71429.0,40.0,-4.0,2016-07-01,2016-12-31,SIGNED,40.0,-4.0,Other,Other,Spain
6152,6153,ES,Spain,UNIVERSIDAD CARLOS III DE MADRID,1499572.0,40.0,-4.0,2018-03-01,2023-02-28,SIGNED,40.31705720000001,-3.7274678,Getafe,Comunidad de Madrid,Spain
6153,6154,ES,Spain,MONKIMUN LABS SL,71429.0,40.0,-4.0,2016-04-01,2016-09-30,SIGNED,40.0,-4.0,Other,Other,Spain
6154,6155,ES,Spain,UNIVERSIDAD CARLOS III DE MADRID,8510582.5,40.0,-4.0,2017-06-01,2019-11-30,SIGNED,40.31705720000001,-3.7274678,Getafe,Comunidad de Madrid,Spain
6155,6156,ES,Spain,UNIVERSIDAD DE VALLADOLID,170121.6,40.0,-4.0,2016-09-01,2018-08-31,SIGNED,41.6569271,-4.7140547,Valladolid,Castilla y Leon,Spain
6156,6157,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,158121.6,40.0,-4.0,2018-04-01,2020-03-31,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6157,6158,ES,Spain,UNIVERSIDAD POMPEU FABRA,2935000.0,40.0,-4.0,2017-07-01,2020-06-30,SIGNED,41.3789689,2.179794100000001,Barcelona,Catalunya,Spain
6158,6159,ES,Spain,AIMPLAS - ASOCIACION DE INVESTIGACION DE MATERIALES PLASTICOS Y CONEXAS,4525683.75,40.0,-4.0,2017-10-01,2021-03-31,SIGNED,39.5471381,-0.4569669,Paterna,Comunidad Valenciana,Spain
6159,6160,ES,Spain,UNIVERSIDAD AUTONOMA DE MADRID,150000.0,40.0,-4.0,2018-07-01,2019-12-31,SIGNED,40.5466983,-3.6943619,Madrid,Comunidad de Madrid,Spain
6160,6161,ES,Spain,UNIVERSIDAD DE MURCIA,4997137.5,40.0,-4.0,2018-02-01,2021-01-31,SIGNED,38.01875100000001,-1.16938,Murcia,Region de Murcia,Spain
6161,6162,ES,Spain,"AURA INNOVATIVE ROBOTICS, SL",71429.0,40.0,-4.0,2017-01-01,2017-06-30,SIGNED,40.0,-4.0,Other,Other,Spain
6162,6163,ES,Spain,UNIVERSIDAD AUTONOMA DE MADRID,1499719.0,40.0,-4.0,2018-02-01,2023-01-31,SIGNED,40.5466983,-3.6943619,Madrid,Comunidad de Madrid,Spain
6163,6164,ES,Spain,"IRIS TECHNOLOGY SOLUTIONS, SOCIEDAD LIMITADA",10986652.9,40.0,-4.0,2015-09-01,2018-08-31,SIGNED,41.2747764,1.9865385,Castelldefels,Catalunya,Spain
6164,6165,ES,Spain,ISARDSAT SL,895500.0,40.0,-4.0,2015-03-01,2019-02-28,SIGNED,41.436935,2.1692035,Barcelona,Catalunya,Spain
6165,6166,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,1894999.0,40.0,-4.0,2016-06-01,2021-05-31,SIGNED,40.0,-4.0,Other,Other,Spain
6166,6167,ES,Spain,"SOCIEDAD DE FOMENTO AGRICOLA CASTELLONENSE, S.A.",2361622.5,40.0,-4.0,2015-09-01,2018-08-31,SIGNED,39.9451544,-0.0623056,Other,Comunidad Valenciana,Spain
6167,6168,ES,Spain,FUNDACION CENER-CIEMAT,3767587.5,40.0,-4.0,2016-09-01,2019-08-31,SIGNED,40.468014,-3.8039246,Madrid,Comunidad de Madrid,Spain
6168,6169,ES,Spain,BASOINSA SL,71429.0,40.0,-4.0,2016-11-01,2017-04-30,SIGNED,43.3234687,-2.9856958,Leioa,Pais Vasco,Spain
6169,6170,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,158121.6,40.0,-4.0,2017-02-01,2019-01-31,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6170,6171,ES,Spain,FUNDACION TECNALIA RESEARCH & INNOVATION,3858500.0,40.0,-4.0,2015-10-01,2019-06-30,SIGNED,43.18578,-2.26393,Azpeitia,Other,Spain
6171,6172,ES,Spain,SAFE LOAD TESTING TECHNOLOGIES SL,71429.0,40.0,-4.0,2016-06-01,2016-09-30,SIGNED,40.0,-4.0,Other,Other,Spain
6172,6173,ES,Spain,LUNTARIUM SL,71429.0,40.0,-4.0,2015-07-01,2015-12-31,SIGNED,41.39633070000001,2.1973094,Barcelona,Catalunya,Spain
6173,6174,ES,Spain,ATOS SPAIN SA,2435064.5,40.0,-4.0,2016-10-01,2018-09-30,SIGNED,40.0,-4.0,Other,Other,Spain
6174,6175,ES,Spain,SOCIEDAD PARA EL FOMENTO DE LA INNOVACION TECNOLOGICA S.L. - INNOVATEC,475708.75,40.0,-4.0,2014-11-01,2016-10-31,SIGNED,40.6160706,-3.7009066,Tres Cantos,Comunidad de Madrid,Spain
6175,6176,ES,Spain,GMV AEROSPACE AND DEFENCE SA,8531533.2,40.0,-4.0,2017-11-01,2021-10-31,SIGNED,40.0,-4.0,Other,Other,Spain
6176,6177,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,239191.2,40.0,-4.0,2017-03-01,2020-02-29,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6177,6178,ES,Spain,FUNDACION BANCARIA CAIXA D'ESTALVISI PENSIONS DE BARCELONA LA CAIXA,9417600.0,40.0,-4.0,2016-10-01,2021-09-30,SIGNED,41.385211,2.1353268,Barcelona,Catalunya,Spain
6178,6179,ES,Spain,IDAERO SL,71429.0,40.0,-4.0,2016-07-01,2016-12-31,SIGNED,40.4073448,-3.834594,Other,Comunidad de Madrid,Spain
6179,6180,ES,Spain,TERRAIN TECHNOLOGIES SL,1268901.5,40.0,-4.0,2017-09-01,2019-08-31,SIGNED,43.538086,-5.654637,Gijon,Principado de Asturias,Spain
6180,6181,ES,Spain,IKERLAN S COOP,490506.25,40.0,-4.0,2018-03-01,2019-08-31,SIGNED,43.06047909999999,-2.4995985,Arrasate,Pais Vasco,Spain
6181,6182,ES,Spain,FUNDACION TECNALIA RESEARCH & INNOVATION,32215802.47,40.0,-4.0,2016-02-01,2021-07-31,SIGNED,43.18578,-2.26393,Azpeitia,Other,Spain
6182,6183,ES,Spain,ASOCIACION CENTRO DE INVESTIGACION COOPERATIVA EN BIOMATERIALES- CIC biomaGUNE,2410771.0,40.0,-4.0,2018-10-01,2023-09-30,SIGNED,43.28881639999999,-1.9806887,Donostia,Pais Vasco,Spain
6183,6184,ES,Spain,UNIVERSIDAD COMPLUTENSE DE MADRID,158121.6,40.0,-4.0,2017-09-15,2019-09-14,TERMINATED,40.4478246,-3.728587199999999,Madrid,Comunidad de Madrid,Spain
6184,6185,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,158121.6,40.0,-4.0,2017-04-16,2019-08-20,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6185,6186,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,170121.6,40.0,-4.0,2015-09-01,2017-08-31,TERMINATED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6186,6187,ES,Spain,CENTRO DE ESTUDIOS DEMOGRAFICOS,239191.2,40.0,-4.0,2016-10-01,2019-09-30,SIGNED,41.5035371,2.1055635,Bellaterra,Other,Spain
6187,6188,ES,Spain,VENTER PHARMA S.L.,71429.0,40.0,-4.0,2014-10-01,2015-02-28,CLOSED,40.0,-4.0,Other,Other,Spain
6188,6189,ES,Spain,BARCELONA SUPERCOMPUTING CENTER - CENTRO NACIONAL DE SUPERCOMPUTACION,1998918.75,40.0,-4.0,2018-06-01,2023-05-31,SIGNED,41.38939970000001,2.116153,Barcelona,Catalunya,Spain
6189,6190,ES,Spain,INSTITUTO TECNOLOGICO DE ARAGON,5092985.0,40.0,-4.0,2016-10-01,2020-03-31,SIGNED,41.6819418,-0.8867775999999999,Zaragoza,Aragon,Spain
6190,6191,ES,Spain,UNIVERSIDAD MIGUEL HERNANDEZ DE ELCHE,1823250.0,40.0,-4.0,2015-04-01,2020-03-31,SIGNED,38.2766838,-0.6895119,Elx,Comunidad Valenciana,Spain
6191,6192,ES,Spain,CENTRE TECNOLOGIC DE TELECOMUNICACIONS DE CATALUNYA,3557680.0,40.0,-4.0,2015-02-01,2018-01-31,SIGNED,41.27504,1.987709,Other,Catalunya,Spain
6192,6193,ES,Spain,SENSIA SOLUTIONS SL,1904857.0,40.0,-4.0,2017-02-01,2019-01-31,SIGNED,40.354547,-3.744501,Leganes,Comunidad de Madrid,Spain
6193,6194,ES,Spain,UNIVERSITAT DE BARCELONA,1835220.0,40.0,-4.0,2017-06-01,2022-05-31,SIGNED,41.386608,2.16402,Barcelona,Catalunya,Spain
6194,6195,ES,Spain,UNIVERSIDAD DE CASTILLA - LA MANCHA,7679159.25,40.0,-4.0,2015-01-01,2018-06-30,SIGNED,38.99404390000001,-3.9204979,Other,Other,Spain
6195,6196,ES,Spain,UNIVERSITAT POLITECNICA DE VALENCIA,4298380.0,40.0,-4.0,2016-01-01,2018-12-31,SIGNED,39.4808376,-0.3409522,Valencia,Comunidad Valenciana,Spain
6196,6197,ES,Spain,FCC AQUALIA SA,8069593.57,40.0,-4.0,2016-04-01,2020-03-31,SIGNED,40.0,-4.0,Other,Other,Spain
6197,6198,ES,Spain,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,2423894.0,40.0,-4.0,2015-10-01,2020-09-30,SIGNED,40.410138,-3.689073,Madrid,Comunidad de Madrid,Spain
6198,6199,ES,Spain,FUNDACIO CENTRE DE REGULACIO GENOMICA,170121.6,40.0,-4.0,2018-03-01,2020-02-29,SIGNED,41.3853788,2.1940517,Barcelona,Catalunya,Spain
6199,6200,ES,Spain,GNOTO MARKETING AND SALES SL,71429.0,40.0,-4.0,2015-05-01,2016-02-29,SIGNED,41.3918642,2.1464955,Barcelona,Catalunya,Spain
6200,6201,ES,Spain,VERBIO TECHNOLOGIES SL,1311000.0,40.0,-4.0,2017-09-01,2019-08-31,SIGNED,41.3871816,2.1576487,Barcelona,Catalunya,Spain
6201,6202,ES,Spain,EVERIS SPAIN SL,4440652.5,40.0,-4.0,2016-01-01,2018-12-31,SIGNED,40.0,-4.0,Other,Other,Spain
6202,6203,ES,Spain,AIMPLAS - ASOCIACION DE INVESTIGACION DE MATERIALES PLASTICOS Y CONEXAS,6668288.0,40.0,-4.0,2015-05-01,2018-10-31,SIGNED,39.5471381,-0.4569669,Paterna,Comunidad Valenciana,Spain
6203,6204,ES,Spain,UNIVERSITAT POLITECNICA DE VALENCIA,1156725.0,40.0,-4.0,2017-01-01,2018-06-30,SIGNED,39.4808376,-0.3409522,Valencia,Comunidad Valenciana,Spain
6204,6205,ES,Spain,COMUNIDAD AUTONOMA DE CANARIAS,91241.44,40.0,-4.0,2015-01-01,2016-12-31,SIGNED,28.2915637,-16.6291304,Santa Cruz de Tenerife,Canarias,Spain
6205,6206,ES,Spain,GMV AEROSPACE AND DEFENCE SA,3774610.0,40.0,-4.0,2016-11-01,2019-01-31,SIGNED,40.0,-4.0,Other,Other,Spain
6206,6207,ES,Spain,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,257191.2,40.0,-4.0,2018-05-01,2021-04-30,SIGNED,43.3309433,-2.9678921,Leioa,Pais Vasco,Spain
6207,6208,ES,Spain,ONALABS INNO-HUB SL,71429.0,40.0,-4.0,2018-03-01,2018-08-31,SIGNED,40.0,-4.0,Other,Other,Spain
6208,6209,ES,Spain,FUNDACION CENTRO NACIONAL DE INVESTIGACIONES CARDIOVASCULARES CARLOS III,1995000.0,40.0,-4.0,2017-12-01,2022-11-30,SIGNED,40.476349,-3.695492999999999,Madrid,Comunidad de Madrid,Spain
6209,6210,ES,Spain,GMV AEROSPACE AND DEFENCE SA,565743.75,40.0,-4.0,2018-01-01,2019-12-31,SIGNED,40.0,-4.0,Other,Other,Spain
6210,6211,ES,Spain,FUNDACIO PRIVADA INSTITUT CATALA D'INVESTIGACIO QUIMICA,150000.0,40.0,-4.0,2016-11-01,2018-04-30,SIGNED,41.13040530000001,1.2416911,Tarragona,Catalunya,Spain
6211,6212,ES,Spain,BARCELONA SUPERCOMPUTING CENTER - CENTRO NACIONAL DE SUPERCOMPUTACION,1478135.0,40.0,-4.0,2017-04-01,2022-03-31,SIGNED,41.38939970000001,2.116153,Barcelona,Catalunya,Spain
6212,6213,ES,Spain,UNIVERSIDAD POLITECNICA DE MADRID,170121.6,40.0,-4.0,2015-06-15,2017-06-14,SIGNED,40.4486372,-3.7192798,Madrid,Comunidad de Madrid,Spain
6213,6214,ES,Spain,"INGECID, INVESTIGACION Y DESARROLLO DE PROYECTOS SL",71429.0,40.0,-4.0,2015-08-01,2015-10-31,SIGNED,43.4720477,-3.798348,Santander,Cantabria,Spain
6214,6215,ES,Spain,FUNDACION TEKNIKER,4179062.5,40.0,-4.0,2016-10-01,2019-09-30,SIGNED,43.1953187,-2.4502993,Eibar,Pais Vasco,Spain
6215,6216,ES,Spain,SISENER INGENIEROS SL,71429.0,40.0,-4.0,2018-06-01,2018-09-30,SIGNED,41.650607,-0.8828509999999999,Zaragoza,Aragon,Spain
6216,6217,ES,Spain,UNIVERSIDAD DE VALLADOLID,158121.6,40.0,-4.0,2018-09-01,2020-08-31,SIGNED,41.6569271,-4.7140547,Valladolid,Castilla y Leon,Spain
6217,6218,ES,Spain,UNIVERSIDAD DEL PAIS VASCO/ EUSKAL HERRIKO UNIBERTSITATEA,2000000.0,40.0,-4.0,2017-11-01,2022-10-31,SIGNED,43.3309433,-2.9678921,Leioa,Pais Vasco,Spain
6218,6219,ES,Spain,TECNIMUSA S.L.,71429.0,40.0,-4.0,2015-10-01,2016-03-31,SIGNED,37.7316564,-1.1610327,Other,Other,Spain
6219,6220,ES,Spain,UNIVERSITAT DE BARCELONA,149962.5,40.0,-4.0,2017-01-01,2018-06-30,SIGNED,41.386608,2.16402,Barcelona,Catalunya,Spain
