"X","Unnamed..0","coordinatorCountry","countryName","coordinator","totalCost","latitude","longitude","startDate","endDate","status","uni_lat","uni_lng","startYear","startMonth","startDay","endYear","endMonth","endDay"
2690,2691,"DE","Germany","DEUTSCHES ZENTRUM FUER LUFT - UND RAUMFAHRT EV",2417789.5,51.5,10.5,2016-02-01,2019-01-31,"SIGNED",51.5,10.5,2016,2,1,2019,1,31
2691,2692,"DE","Germany","VOLKSWAGEN AG",5751785.5,51.5,10.5,2015-04-01,2018-03-31,"SIGNED",51.5,10.5,2015,4,1,2018,3,31
2692,2693,"DE","Germany","FREIE UNIVERSITAET BERLIN",159460.8,51.5,10.5,2015-09-01,2017-08-31,"SIGNED",52.4525264,13.2896787,2015,9,1,2017,8,31
2693,2694,"DE","Germany","EBERHARD KARLS UNIVERSITAET TUEBINGEN",149238,51.5,10.5,2017-08-01,2019-01-31,"SIGNED",48.5294782,9.043774,2017,8,1,2019,1,31
2694,2695,"DE","Germany","WESTFAELISCHE WILHELMS-UNIVERSITAET MUENSTER",159460.8,51.5,10.5,2019-01-01,2020-12-31,"SIGNED",51.9635705,7.6131826,2019,1,1,2020,12,31
2695,2696,"DE","Germany","UNIVERSITAET BAYREUTH",2291875,51.5,10.5,2016-09-01,2021-08-31,"SIGNED",49.9288196,11.585831,2016,9,1,2021,8,31
2696,2697,"DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN",1499125,51.5,10.5,2016-07-01,2021-06-30,"SIGNED",48.150806,11.58043,2016,7,1,2021,6,30
2697,2698,"DE","Germany","GAF AG",2e+06,51.5,10.5,2017-01-01,2019-12-31,"SIGNED",48.14936,11.52228,2017,1,1,2019,12,31
2698,2699,"DE","Germany","UNIVERSITAET POTSDAM",1998525,51.5,10.5,2017-05-01,2022-04-30,"SIGNED",52.4010314,13.0119098,2017,5,1,2022,4,30
2699,2700,"DE","Germany","Vibalogics GmbH",40188229,51.5,10.5,2014-12-01,2017-11-30,"CLOSED",53.84374,8.71046,2014,12,1,2017,11,30
2700,2701,"DE","Germany","FORSCHUNGSZENTRUM JULICH GMBH",31303029,51.5,10.5,2016-12-01,2021-11-30,"SIGNED",50.9017564,6.3983836,2016,12,1,2021,11,30
2701,2702,"DE","Germany","LUDY GALVANOSYSTEME GMBH",71429,51.5,10.5,2014-11-01,2015-04-30,"CLOSED",49.15288,7.54506,2014,11,1,2015,4,30
2702,2703,"DE","Germany","bettervest GmbH",71429,51.5,10.5,2014-10-01,2015-03-31,"CLOSED",50.11632,8.65501,2014,10,1,2015,3,31
2703,2704,"DE","Germany","UNIVERSITAET BREMEN",1943502,51.5,10.5,2015-09-01,2020-08-31,"SIGNED",53.106758,8.85204,2015,9,1,2020,8,31
2704,2705,"DE","Germany","LEIBNIZ-INSTITUT FUR ASTROPHYSIK POTSDAM (AIP)",2e+06,51.5,10.5,2016-04-01,2021-03-31,"SIGNED",52.4039328,13.1014966,2016,4,1,2021,3,31
2705,2706,"DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.",7051240,51.5,10.5,2016-01-01,2018-12-31,"SIGNED",51.5,10.5,2016,1,1,2018,12,31
2706,2707,"DE","Germany","RISA SICHERHEITSANALYSEN GMBH",2521566.1,51.5,10.5,2017-10-01,2020-12-31,"SIGNED",52.499043,13.3116311,2017,10,1,2020,12,31
2707,2708,"DE","Germany","DEUTSCHES KREBSFORSCHUNGSZENTRUM HEIDELBERG",16562830,51.5,10.5,2017-01-01,2021-12-31,"SIGNED",49.4143656,8.6726332,2017,1,1,2021,12,31
2708,2709,"DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN",2157697.5,51.5,10.5,2016-06-01,2021-05-31,"SIGNED",48.14966,11.5678602,2016,6,1,2021,5,31
2709,2710,"DE","Germany","UNIVERSITAETSKLINIKUM BONN",17930496,51.5,10.5,2016-11-01,2021-10-31,"SIGNED",50.697206,7.1017049,2016,11,1,2021,10,31
2710,2711,"DE","Germany","X-FAB Dresden GmbH & Co. KG",38905159.61,51.5,10.5,2015-05-01,2019-04-30,"SIGNED",51.1263666,13.7861679,2015,5,1,2019,4,30
2711,2712,"DE","Germany","JUSTUS-LIEBIG-UNIVERSITAET GIESSEN",1950725,51.5,10.5,2016-08-01,2021-07-31,"SIGNED",50.5804673,8.6771403,2016,8,1,2021,7,31
2712,2713,"DE","Germany","RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG",1413750,51.5,10.5,2016-08-01,2021-07-31,"SIGNED",49.4191402,8.6702492,2016,8,1,2021,7,31
2713,2714,"DE","Germany","STIFTUNG DEUTSCHES ELEKTRONEN-SYNCHROTRON DESY",1854750,51.5,10.5,2015-10-01,2020-09-30,"SIGNED",53.5730276,9.8809845,2015,10,1,2020,9,30
2714,2715,"DE","Germany","EBERHARD KARLS UNIVERSITAET TUEBINGEN",2496875,51.5,10.5,2017-09-01,2022-08-31,"SIGNED",48.5294782,9.043774,2017,9,1,2022,8,31
2715,2716,"DE","Germany","UNIVERSITAET DUISBURG-ESSEN",1499857,51.5,10.5,2018-01-01,2019-12-31,"SIGNED",51.5,10.5,2018,1,1,2019,12,31
2716,2717,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",171460.8,51.5,10.5,2017-05-01,2019-06-23,"SIGNED",48.14118,11.58186,2017,5,1,2019,6,23
2717,2718,"DE","Germany","TECHNISCHE UNIVERSITAT DORTMUND",171460.8,51.5,10.5,2018-05-01,2020-04-30,"SIGNED",51.4926981,7.4128386,2018,5,1,2020,4,30
2718,2719,"DE","Germany","WEBER ENTEC GMBH & CO. KG",71429,51.5,10.5,2017-02-01,2017-07-31,"CLOSED",48.9349462,8.479659,2017,2,1,2017,7,31
2719,2720,"DE","Germany","HELMHOLTZ ZENTRUM FUR OZEANFORSCHUNG KIEL",2499991.26,51.5,10.5,2017-01-01,2021-12-31,"SIGNED",54.3271991,10.1826437,2017,1,1,2021,12,31
2720,2721,"DE","Germany","KLINIKUM DER UNIVERSITAET ZU KOELN",9363748.75,51.5,10.5,2018-01-01,2020-12-31,"SIGNED",50.9236621,6.9170435,2018,1,1,2020,12,31
2721,2722,"DE","Germany","INSTITUT FUR SOLARENERGIEFORSCHUNG GMBH",6620246.25,51.5,10.5,2016-10-01,2019-09-30,"SIGNED",52.0678512,9.3486053,2016,10,1,2019,9,30
2722,2723,"DE","Germany","DEUTSCHES ZENTRUM FUER LUFT - UND RAUMFAHRT EV",940935,51.5,10.5,2017-02-01,2021-01-31,"SIGNED",51.5,10.5,2017,2,1,2021,1,31
2723,2724,"DE","Germany","AMORPH SYSTEMS GMBH",71429,51.5,10.5,2014-10-01,2015-02-28,"CLOSED",48.7192213,9.127013,2014,10,1,2015,2,28
2724,2725,"DE","Germany","UNIVERSITAETSKLINIKUM FREIBURG",1955666,51.5,10.5,2018-06-01,2023-05-31,"SIGNED",48.006165,7.8367491,2018,6,1,2023,5,31
2725,2726,"DE","Germany","ARMATIX GMBH",71429,51.5,10.5,2015-04-01,2015-09-30,"SIGNED",48.178069,11.6324445,2015,4,1,2015,9,30
2726,2727,"DE","Germany","EURESCOM-EUROPEAN INSTITUTE FOR RESEARCH AND STRATEGIC STUDIES IN TELECOMMUNICATIONS GMBH",8604923.75,51.5,10.5,2017-06-01,2020-05-31,"SIGNED",49.40921,8.65837,2017,6,1,2020,5,31
2727,2728,"DE","Germany","EBERHARD KARLS UNIVERSITAET TUEBINGEN",1497643,51.5,10.5,2017-06-01,2022-05-31,"SIGNED",48.5294782,9.043774,2017,6,1,2022,5,31
2728,2729,"DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN",1493125,51.5,10.5,2016-06-01,2021-05-31,"SIGNED",48.150806,11.58043,2016,6,1,2021,5,31
2729,2730,"DE","Germany","LEIBNIZ-INSTITUT FUER PHOTONISCHE TECHNOLOGIEN E.V.",1997973,51.5,10.5,2017-11-01,2022-10-31,"SIGNED",50.9091176,11.5667682,2017,11,1,2022,10,31
2730,2731,"DE","Germany","UNIVERSITAET KASSEL",3881935.42,51.5,10.5,2017-11-01,2021-10-31,"SIGNED",51.322819,9.5073531,2017,11,1,2021,10,31
2731,2732,"DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN",2150083,51.5,10.5,2016-10-01,2021-09-30,"SIGNED",48.150806,11.58043,2016,10,1,2021,9,30
2732,2733,"DE","Germany","TECHNISCHE UNIVERSITAT DORTMUND",3882563.64,51.5,10.5,2018-02-01,2022-01-31,"SIGNED",51.4926981,7.4128386,2018,2,1,2022,1,31
2733,2734,"DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN",3999871.25,51.5,10.5,2018-05-01,2021-07-31,"SIGNED",48.14966,11.5678602,2018,5,1,2021,7,31
2734,2735,"DE","Germany","NOKIA SOLUTIONS AND NETWORKS GMBH &CO KG",7977228.75,51.5,10.5,2017-06-01,2019-05-31,"SIGNED",51.5,10.5,2017,6,1,2019,5,31
2735,2736,"DE","Germany","UNIVERSITAETSKLINIKUM HEIDELBERG",1500000,51.5,10.5,2018-01-01,2022-12-31,"SIGNED",49.4199997,8.6675511,2018,1,1,2022,12,31
2736,2737,"DE","Germany","ALCATEL-LUCENT DEUTSCHLAND AG",7986858.75,51.5,10.5,2015-07-01,2017-06-30,"SIGNED",51.5,10.5,2015,7,1,2017,6,30
2737,2738,"DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN",1498187.5,51.5,10.5,2018-03-01,2023-02-28,"SIGNED",48.150806,11.58043,2018,3,1,2023,2,28
2738,2739,"DE","Germany","AVA GREEN CHEMISTRY DEVELOPMENT GMBH",71429,51.5,10.5,2015-07-01,2015-12-31,"SIGNED",53.88829,13.7264,2015,7,1,2015,12,31
2739,2740,"DE","Germany","STIFTUNG DEUTSCHES ELEKTRONEN-SYNCHROTRON DESY",1746000,51.5,10.5,2015-09-01,2020-08-31,"SIGNED",53.5730276,9.8809845,2015,9,1,2020,8,31
2740,2741,"DE","Germany","HUMBOLDT-UNIVERSITAET ZU BERLIN",171460.8,51.5,10.5,2018-08-01,2020-07-31,"SIGNED",52.517883,13.3936551,2018,8,1,2020,7,31
2741,2742,"DE","Germany","ALFRED-WEGENER-INSTITUT HELMHOLTZ-ZENTRUM FUR POLAR- UND MEERESFORSCHUNG",1499082,51.5,10.5,2017-09-01,2022-08-31,"SIGNED",53.5332554,8.5805155,2017,9,1,2022,8,31
2742,2743,"DE","Germany","UNIVERSITAET ULM",159460.8,51.5,10.5,2017-07-01,2019-06-30,"SIGNED",51.5,10.5,2017,7,1,2019,6,30
2743,2744,"DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.",8217958.75,51.5,10.5,2017-09-01,2021-08-31,"SIGNED",51.5,10.5,2017,9,1,2021,8,31
2744,2745,"DE","Germany","UNIVERSITAT PASSAU",239860.8,51.5,10.5,2016-10-01,2019-09-30,"SIGNED",48.5670466,13.4517835,2016,10,1,2019,9,30
2745,2746,"DE","Germany","MOSAIQUES DIAGNOSTICS GMBH",171460.8,51.5,10.5,2018-04-01,2020-03-31,"SIGNED",52.4201894,9.8279339,2018,4,1,2020,3,31
2746,2747,"DE","Germany","INDUSTRIE- UND HANDELSKAMMER FUR MUNCHEN UND OBERBAYERN",432500,51.5,10.5,2017-01-01,2018-12-31,"SIGNED",48.1227223,11.5985597,2017,1,1,2018,12,31
2747,2748,"DE","Germany","COVESTRO DEUTSCHLAND AG",7765358.75,51.5,10.5,2017-10-01,2020-09-30,"SIGNED",51.014082,6.990415,2017,10,1,2020,9,30
2748,2749,"DE","Germany","MAX-DELBRUCK-CENTRUM FUR MOLEKULAREMEDIZIN",149948,51.5,10.5,2017-01-01,2018-12-31,"SIGNED",52.6252989,13.5022803,2017,1,1,2018,12,31
2749,2750,"DE","Germany","WIRTSCHAFT UND INFRASTRUKTUR GMBH & CO PLANUNGS KG",1994812.5,51.5,10.5,2016-03-01,2019-02-28,"SIGNED",48.113,11.53849,2016,3,1,2019,2,28
2750,2751,"DE","Germany","HELMHOLTZ ZENTRUM MUENCHEN DEUTSCHES FORSCHUNGSZENTRUM FUER GESUNDHEIT UND UMWELT GMBH",171460.8,51.5,10.5,2016-04-01,2018-03-31,"SIGNED",48.221102,11.593376,2016,4,1,2018,3,31
2751,2752,"DE","Germany","FREIE UNIVERSITAET BERLIN",119595.6,51.5,10.5,2016-03-01,2018-11-01,"TERMINATED",52.4525264,13.2896787,2016,3,1,2018,11,1
2752,2753,"DE","Germany","EUROPEAN MOLECULAR BIOLOGY LABORATORY",12744000,51.5,10.5,2015-12-01,2020-11-30,"SIGNED",49.38406,8.710757,2015,12,1,2020,11,30
2753,2754,"DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN",1992083,51.5,10.5,2015-08-01,2020-07-31,"SIGNED",48.150806,11.58043,2015,8,1,2020,7,31
2754,2755,"DE","Germany","EUROPEAN MOLECULAR BIOLOGY LABORATORY",97727.4,51.5,10.5,2018-08-01,2019-07-31,"SIGNED",49.38406,8.710757,2018,8,1,2019,7,31
2755,2756,"DE","Germany","INFINITE FINGERS GMBH",71429,51.5,10.5,2017-12-01,2018-03-31,"SIGNED",51.5,10.5,2017,12,1,2018,3,31
2756,2757,"DE","Germany","RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG",171460.8,51.5,10.5,2018-09-21,2020-09-20,"SIGNED",49.4191402,8.6702492,2018,9,21,2020,9,20
2757,2758,"DE","Germany","FREIE UNIVERSITAET BERLIN",171460.8,51.5,10.5,2016-09-01,2018-08-31,"SIGNED",52.4525264,13.2896787,2016,9,1,2018,8,31
2758,2759,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",159460.8,51.5,10.5,2016-04-01,2018-03-31,"SIGNED",48.14118,11.58186,2016,4,1,2018,3,31
2759,2760,"DE","Germany","LUDWIG-MAXIMILIANS-UNIVERSITAET MUENCHEN",171460.8,51.5,10.5,2016-02-01,2018-01-31,"CLOSED",48.150806,11.58043,2016,2,1,2018,1,31
2760,2761,"DE","Germany","CHARITE - UNIVERSITAETSMEDIZIN BERLIN",1483720,51.5,10.5,2016-10-01,2021-09-30,"SIGNED",52.5264618,13.3766245,2016,10,1,2021,9,30
2761,2762,"DE","Germany","GGWK MEDICAL TECH UG (HAFTUNGSBESCHRANKT)",71429,51.5,10.5,2016-04-01,2016-09-30,"SIGNED",52.5271842,13.4074183,2016,4,1,2016,9,30
2762,2763,"DE","Germany","TECHNISCHE UNIVERSITAET KAISERSLAUTERN",1487969,51.5,10.5,2016-06-01,2021-05-31,"SIGNED",49.4253774,7.7555496,2016,6,1,2021,5,31
2763,2764,"DE","Germany","JOHANN HEINRICH VON THUENEN-INSTITUT, BUNDESFORSCHUNGSINSTITUT FUER LAENDLICHE RAEUME, WALD UND FISCHEREI",1999890,51.5,10.5,2017-03-01,2020-02-29,"SIGNED",52.2861077,10.450149,2017,3,1,2020,2,29
2764,2765,"DE","Germany","SILICON PLANET GMBH",71429,51.5,10.5,2015-12-01,2016-03-31,"SIGNED",53.5730648,9.9594165,2015,12,1,2016,3,31
2765,2766,"DE","Germany","UNIVERSITAET BREMEN",1486250,51.5,10.5,2018-04-01,2023-03-31,"SIGNED",53.106758,8.85204,2018,4,1,2023,3,31
2766,2767,"DE","Germany","CELLSERVE GMBH",71429,51.5,10.5,2016-07-01,2016-12-31,"SIGNED",51.5,10.5,2016,7,1,2016,12,31
2767,2768,"DE","Germany","DEUTSCHES ZENTRUM FUER LUFT - UND RAUMFAHRT EV",1927362.5,51.5,10.5,2015-03-01,2018-02-28,"SIGNED",51.5,10.5,2015,3,1,2018,2,28
2768,2769,"DE","Germany","FORTISS GMBH",181250,51.5,10.5,2015-02-01,2016-07-31,"SIGNED",48.1749178,11.5961605,2015,2,1,2016,7,31
2769,2770,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",171460.8,51.5,10.5,2017-10-01,2019-09-30,"SIGNED",48.14118,11.58186,2017,10,1,2019,9,30
2770,2771,"DE","Germany","UNIVERSITAET ZU KOELN",1125575,51.5,10.5,2015-05-01,2020-04-30,"SIGNED",50.9281625,6.9288193,2015,5,1,2020,4,30
2771,2772,"DE","Germany","MST-DRAENBEDARF GMBH",71429,51.5,10.5,2015-04-01,2015-09-30,"SIGNED",52.7881747,8.6316062,2015,4,1,2015,9,30
2772,2773,"DE","Germany","IBG-AUTOMATION GMBH",1741604.5,51.5,10.5,2017-06-01,2020-02-29,"SIGNED",51.28527,7.8058,2017,6,1,2020,2,29
2773,2774,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",171460.8,51.5,10.5,2017-10-01,2019-12-31,"SIGNED",48.14118,11.58186,2017,10,1,2019,12,31
2774,2775,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",1505000,51.5,10.5,2016-07-01,2021-06-30,"SIGNED",48.14118,11.58186,2016,7,1,2021,6,30
2775,2776,"DE","Germany","INVESTITIONS-UND FORDERBANK NIEDERSACHSEN (NBANK)",54400,51.5,10.5,2014-05-01,2014-12-31,"CLOSED",52.39894,9.7691,2014,5,1,2014,12,31
2776,2777,"DE","Germany","HUMBOLDT-UNIVERSITAET ZU BERLIN",3270710,51.5,10.5,2015-02-01,2018-01-31,"SIGNED",52.517883,13.3936551,2015,2,1,2018,1,31
2777,2778,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",1616050,51.5,10.5,2015-09-01,2020-08-31,"SIGNED",48.14118,11.58186,2015,9,1,2020,8,31
2778,2779,"DE","Germany","JULIUS-MAXIMILIANS-UNIVERSITAT WURZBURG",1498750,51.5,10.5,2018-03-01,2023-02-28,"SIGNED",49.7830083,9.9708462,2018,3,1,2023,2,28
2779,2780,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",856961937.57,51.5,10.5,2014-01-01,2020-12-31,"SIGNED",48.14118,11.58186,2014,1,1,2020,12,31
2780,2781,"DE","Germany","Friedrich Schiller University Jena",159460.8,51.5,10.5,2018-09-01,2020-08-31,"SIGNED",50.9295513,11.5898195,2018,9,1,2020,8,31
2781,2782,"DE","Germany","BUNDESANSTALT FUER MATERIALFORSCHUNG UND -PRUEFUNG",159460.8,51.5,10.5,2015-11-01,2017-10-31,"SIGNED",52.4431835,13.2875162,2015,11,1,2017,10,31
2782,2783,"DE","Germany","RHEINISCHE FRIEDRICH-WILHELMS-UNIVERSITAT BONN",1499875,51.5,10.5,2016-06-01,2021-05-31,"SIGNED",50.7267715,7.0865227,2016,6,1,2021,5,31
2783,2784,"DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.",17603811,51.5,10.5,2017-01-01,2019-12-31,"SIGNED",51.5,10.5,2017,1,1,2019,12,31
2784,2785,"DE","Germany","ZENTRALINSTITUT FUER SEELISCHE GESUNDHEIT",239860.8,51.5,10.5,2016-07-01,2019-06-30,"SIGNED",49.4922552,8.4657164,2016,7,1,2019,6,30
2785,2786,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",2499356.27,51.5,10.5,2017-10-01,2022-09-30,"SIGNED",48.14118,11.58186,2017,10,1,2022,9,30
2786,2787,"DE","Germany","WESTFAELISCHE WILHELMS-UNIVERSITAET MUENSTER",1336562.5,51.5,10.5,2015-09-01,2020-08-31,"SIGNED",51.9635705,7.6131826,2015,9,1,2020,8,31
2787,2788,"DE","Germany","UNIVERSITAET LEIPZIG",2379250,51.5,10.5,2017-08-01,2022-07-31,"SIGNED",51.3385738,12.3784615,2017,8,1,2022,7,31
2788,2789,"DE","Germany","UNIVERSITAETSKLINIKUM FREIBURG",1372525,51.5,10.5,2015-06-01,2020-05-31,"SIGNED",48.006165,7.8367491,2015,6,1,2020,5,31
2789,2790,"DE","Germany","JOHANNES GUTENBERG-UNIVERSITAT MAINZ",171460.8,51.5,10.5,2017-10-01,2019-09-30,"SIGNED",49.9926403,8.2415552,2017,10,1,2019,9,30
2790,2791,"DE","Germany","HESSISCHE SCHMET ZTIEGEL UND SCHAMOTTSTEINFABRIK CONRAD LIPHARD & SOHNE GMBH",71429,51.5,10.5,2017-01-01,2017-06-30,"SIGNED",51.2438011,9.778757,2017,1,1,2017,6,30
2791,2792,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",4871410,51.5,10.5,2016-01-01,2020-12-31,"SIGNED",48.14118,11.58186,2016,1,1,2020,12,31
2792,2793,"DE","Germany","HELMHOLTZ-ZENTRUM DRESDEN-ROSSENDORF EV",3999205,51.5,10.5,2016-02-01,2020-01-31,"SIGNED",51.0631878,13.9502807,2016,2,1,2020,1,31
2793,2794,"DE","Germany","SCANVID UG (HAFTUNGSBESCHRANKT)",71429,51.5,10.5,2017-12-01,2018-05-31,"SIGNED",50.1132765,8.6902357,2017,12,1,2018,5,31
2794,2795,"DE","Germany","WOLFRAM UNGERMANN SYSTEMKALTE GMBH& CO KOMMANDITGESELLSCHAFT",71429,51.5,10.5,2017-02-01,2017-07-31,"SIGNED",51.36083,7.37221,2017,2,1,2017,7,31
2795,2796,"DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN",2357901,51.5,10.5,2016-01-01,2020-12-31,"SIGNED",48.14966,11.5678602,2016,1,1,2020,12,31
2796,2797,"DE","Germany","BROCKMANN CONSULT GMBH",2266538.75,51.5,10.5,2017-12-01,2020-11-30,"SIGNED",53.407933,10.4228176,2017,12,1,2020,11,30
2797,2798,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",3901820.76,51.5,10.5,2017-01-01,2020-12-31,"SIGNED",48.14118,11.58186,2017,1,1,2020,12,31
2798,2799,"DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN",1499942,51.5,10.5,2015-12-01,2020-11-30,"SIGNED",48.14966,11.5678602,2015,12,1,2020,11,30
2799,2800,"DE","Germany","COVOMO VERSICHERUNGSVERGLEICH GMBH",71429,51.5,10.5,2017-06-01,2017-09-30,"SIGNED",50.09769,8.655427,2017,6,1,2017,9,30
2800,2801,"DE","Germany","WESTFAELISCHE WILHELMS-UNIVERSITAET MUENSTER",3670592.26,51.5,10.5,2015-01-01,2018-12-31,"SIGNED",51.9635705,7.6131826,2015,1,1,2018,12,31
2801,2802,"DE","Germany","QIAGEN GMBH",2079053.75,51.5,10.5,2017-01-01,2020-12-31,"SIGNED",51.5,10.5,2017,1,1,2020,12,31
2802,2803,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",2500000,51.5,10.5,2015-08-01,2020-07-31,"SIGNED",48.14118,11.58186,2015,8,1,2020,7,31
2803,2804,"DE","Germany","FORSCHUNGSVERBUND BERLIN EV",171460.8,51.5,10.5,2018-09-01,2020-08-31,"SIGNED",52.431059,13.5342139,2018,9,1,2020,8,31
2804,2805,"DE","Germany","DEUTSCHES HERZZENTRUM MUNCHEN",1477680,51.5,10.5,2018-02-01,2023-01-31,"SIGNED",48.1524381,11.5489741,2018,2,1,2023,1,31
2805,2806,"DE","Germany","TECHNISCHE UNIVERSITAET DRESDEN",1495000,51.5,10.5,2016-03-01,2021-02-28,"SIGNED",51.0292734,13.7289964,2016,3,1,2021,2,28
2806,2807,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",1984375,51.5,10.5,2016-07-01,2021-06-30,"SIGNED",48.14118,11.58186,2016,7,1,2021,6,30
2807,2808,"DE","Germany","MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV",1500000,51.5,10.5,2015-09-01,2020-08-31,"SIGNED",48.14118,11.58186,2015,9,1,2020,8,31
2808,2809,"DE","Germany","UNIVERSITAETSKLINIKUM FREIBURG",149937,51.5,10.5,2017-10-01,2019-03-31,"SIGNED",48.006165,7.8367491,2017,10,1,2019,3,31
2809,2810,"DE","Germany","FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.",383593.75,51.5,10.5,2015-07-15,2017-11-14,"CLOSED",51.5,10.5,2015,7,15,2017,11,14
2810,2811,"DE","Germany","RHEINISCHE FRIEDRICH-WILHELMS-UNIVERSITAT BONN",1719583,51.5,10.5,2015-11-01,2020-10-31,"SIGNED",50.7267715,7.0865227,2015,11,1,2020,10,31
2811,2812,"DE","Germany","UNIVERSITAET BREMEN",3894543.36,51.5,10.5,2017-04-01,2021-03-31,"SIGNED",53.106758,8.85204,2017,4,1,2021,3,31
2812,2813,"DE","Germany","MAX PLANCK INSTITUT FUR EISENFORSCHUNG GMBH",1499375,51.5,10.5,2015-07-01,2020-06-30,"SIGNED",51.23961,6.8132,2015,7,1,2020,6,30
2813,2814,"DE","Germany","FORSCHUNGSVERBUND BERLIN EV",1996500,51.5,10.5,2015-11-01,2020-10-31,"SIGNED",52.431059,13.5342139,2015,11,1,2020,10,31
2814,2815,"DE","Germany","DYNAMIC E FLOW GMBH",2935060,51.5,10.5,2018-04-01,2020-05-31,"SIGNED",47.9048267,10.6409475,2018,4,1,2020,5,31
2815,2816,"DE","Germany","WESTFAELISCHE WILHELMS-UNIVERSITAET MUENSTER",1868993,51.5,10.5,2016-10-01,2021-09-30,"SIGNED",51.9635705,7.6131826,2016,10,1,2021,9,30
2816,2817,"DE","Germany","SIEMENS AKTIENGESELLSCHAFT",19972078.32,51.5,10.5,2016-09-01,2019-08-31,"SIGNED",51.5,10.5,2016,9,1,2019,8,31
2817,2818,"DE","Germany","BERGISCHE UNIVERSITAET  WUPPERTAL",1485000,51.5,10.5,2015-03-01,2020-02-29,"SIGNED",51.245,7.1495,2015,3,1,2020,2,29
2818,2819,"DE","Germany","EUROPEAN VACCINE INITIATIVE - EEIG",16290929.545,51.5,10.5,2016-03-01,2021-02-28,"SIGNED",49.410474,8.6887849,2016,3,1,2021,2,28
2819,2820,"DE","Germany","ICLEI EUROPEAN SECRETARIAT GMBH (ICLEI EUROPASEKRETARIAT GMBH)*",1492459.63,51.5,10.5,2015-04-01,2018-03-31,"SIGNED",47.998243,7.8535044,2015,4,1,2018,3,31
2820,2821,"DE","Germany","HYDROGENIOUS TECHNOLOGIES GMBH",2499921.25,51.5,10.5,2018-01-01,2020-12-31,"SIGNED",51.5,10.5,2018,1,1,2020,12,31
2821,2822,"DE","Germany","DEUTSCHES ZENTRUM FUER LUFT - UND RAUMFAHRT EV",27999088.5,51.5,10.5,2017-10-01,2020-09-30,"SIGNED",51.5,10.5,2017,10,1,2020,9,30
2822,2823,"DE","Germany","TECHNISCHE UNIVERSITAET MUENCHEN",159460.8,51.5,10.5,2017-05-01,2019-04-30,"SIGNED",48.14966,11.5678602,2017,5,1,2019,4,30
2823,2824,"DE","Germany","DAIMLER AG",8690331.95,51.5,10.5,2015-06-01,2018-05-31,"SIGNED",51.5,10.5,2015,6,1,2018,5,31
2824,2825,"DE","Germany","FICKERT & WINTERLING MASCHINENBAU GMBH",3043375,51.5,10.5,2017-11-01,2019-10-31,"SIGNED",51.5,10.5,2017,11,1,2019,10,31
